,,,
Date,Currency,Buy,Sell
10/06/2025,US Dollar,49.4714,49.5694
04/06/2025,US Dollar,49.5889,49.6889
03/06/2025,US Dollar,49.6289,49.7289
02/06/2025,US Dollar,49.6372,49.7372
01/06/2025,US Dollar,49.6531,49.7514
29/05/2025,US Dollar,49.6983,49.7983
28/05/2025,US Dollar,49.7511,49.8511
27/05/2025,US Dollar,49.7474,49.8474
26/05/2025,US Dollar,49.7826,49.8826
25/05/2025,US Dollar,49.8464,49.9464
22/05/2025,US Dollar,49.8506,49.9505
21/05/2025,US Dollar,49.8063,49.9063
20/05/2025,US Dollar,49.8478,49.9478
19/05/2025,US Dollar,49.9994,50.0994
18/05/2025,US Dollar,50.0606,50.1606
15/05/2025,US Dollar,50.1000,50.1994
14/05/2025,US Dollar,50.3446,50.4446
13/05/2025,US Dollar,50.3957,50.4957
12/05/2025,US Dollar,50.4529,50.5529
11/05/2025,US Dollar,50.5567,50.6558
08/05/2025,US Dollar,50.5720,50.6710
07/05/2025,US Dollar,50.5720,50.6710
06/05/2025,US Dollar,50.6114,50.7114
05/05/2025,US Dollar,50.6300,50.7300
04/05/2025,US Dollar,50.6677,50.7677
30/04/2025,US Dollar,50.7467,50.8467
29/04/2025,US Dollar,50.7557,50.8557
28/04/2025,US Dollar,50.7637,50.8637
27/04/2025,US Dollar,50.8883,50.9878
23/04/2025,US Dollar,50.8986,50.9986
22/04/2025,US Dollar,50.9837,51.0837
17/04/2025,US Dollar,51.0681,51.1681
16/04/2025,US Dollar,51.0503,51.1503
15/04/2025,US Dollar,50.9411,51.0411
14/04/2025,US Dollar,50.9492,51.0492
13/04/2025,US Dollar,51.1866,51.2860
10/04/2025,US Dollar,51.2914,51.3909
09/04/2025,US Dollar,51.6294,51.7297
08/04/2025,US Dollar,51.2143,51.3134
07/04/2025,US Dollar,51.3471,51.4471
06/04/2025,US Dollar,51.0728,51.1728
03/04/2025,US Dollar,50.5474,50.6474
27/03/2025,US Dollar,50.5291,50.6291
26/03/2025,US Dollar,50.5000,50.6000
25/03/2025,US Dollar,50.5309,50.6309
24/03/2025,US Dollar,50.5611,50.6611
23/03/2025,US Dollar,50.6022,50.7022
20/03/2025,US Dollar,50.5161,50.6161
19/03/2025,US Dollar,50.5933,50.6933
18/03/2025,US Dollar,50.4289,50.5289
17/03/2025,US Dollar,50.4581,50.5581
16/03/2025,US Dollar,50.5414,50.6414
13/03/2025,US Dollar,50.6008,50.7008
12/03/2025,US Dollar,50.6320,50.7320
11/03/2025,US Dollar,50.5575,50.6575
10/03/2025,US Dollar,50.5561,50.6561
09/03/2025,US Dollar,50.5889,50.6886
06/03/2025,US Dollar,50.6434,50.7434
05/03/2025,US Dollar,50.6309,50.7309
04/03/2025,US Dollar,50.5947,50.6947
03/03/2025,US Dollar,50.6053,50.7053
02/03/2025,US Dollar,50.6058,50.7058
27/02/2025,US Dollar,50.6100,50.7100
26/02/2025,US Dollar,50.5425,50.6425
25/02/2025,US Dollar,50.5450,50.6450
24/02/2025,US Dollar,50.5646,50.6646
23/02/2025,US Dollar,50.5246,50.6243
20/02/2025,US Dollar,50.5140,50.6140
19/02/2025,US Dollar,50.5514,50.6514
18/02/2025,US Dollar,50.6060,50.7069
17/02/2025,US Dollar,50.5603,50.6606
16/02/2025,US Dollar,50.5777,50.6786
13/02/2025,US Dollar,50.5974,50.6974
12/02/2025,US Dollar,50.5760,50.6760
11/02/2025,US Dollar,50.4122,50.5122
10/02/2025,US Dollar,50.2371,50.3374
09/02/2025,US Dollar,50.2260,50.3260
06/02/2025,US Dollar,50.2492,50.3489
05/02/2025,US Dollar,50.2667,50.3667
04/02/2025,US Dollar,50.2580,50.3580
03/02/2025,US Dollar,50.2978,50.3978
02/02/2025,US Dollar,50.1789,50.2789
30/01/2025,US Dollar,50.1883,50.2883
29/01/2025,US Dollar,50.1817,50.2814
28/01/2025,US Dollar,50.1551,50.2551
27/01/2025,US Dollar,50.2011,50.3011
26/01/2025,US Dollar,50.2064,50.3064
23/01/2025,US Dollar,50.2361,50.3361
22/01/2025,US Dollar,50.2706,50.3706
21/01/2025,US Dollar,50.2375,50.3364
20/01/2025,US Dollar,50.2625,50.3622
19/01/2025,US Dollar,50.3025,50.4019
16/01/2025,US Dollar,50.3325,50.4297
15/01/2025,US Dollar,50.3851,50.4849
14/01/2025,US Dollar,50.4060,50.5060
13/01/2025,US Dollar,50.4636,50.5636
12/01/2025,US Dollar,50.5177,50.6177
09/01/2025,US Dollar,50.5197,50.6197
08/01/2025,US Dollar,50.5506,50.6497
06/01/2025,US Dollar,50.6069,50.7061
05/01/2025,US Dollar,50.6069,50.7061
02/01/2025,US Dollar,50.7226,50.8226
31/12/2024,US Dollar,50.7866,50.8866
30/12/2024,US Dollar,50.7900,50.8900
29/12/2024,US Dollar,50.8046,50.9046
26/12/2024,US Dollar,50.8309,50.9306
25/12/2024,US Dollar,50.8583,50.9580
24/12/2024,US Dollar,50.8550,50.9547
23/12/2024,US Dollar,51.0244,51.1242
22/12/2024,US Dollar,50.8700,50.9697
19/12/2024,US Dollar,50.8671,50.9666
18/12/2024,US Dollar,50.8240,50.9240
17/12/2024,US Dollar,50.7436,50.8436
16/12/2024,US Dollar,50.7666,50.8666
15/12/2024,US Dollar,50.7489,50.8489
12/12/2024,US Dollar,50.7946,50.8943
11/12/2024,US Dollar,50.6022,50.7019
10/12/2024,US Dollar,50.4094,50.5094
09/12/2024,US Dollar,50.4617,50.5617
08/12/2024,US Dollar,50.1883,50.2881
05/12/2024,US Dollar,49.9480,50.0480
04/12/2024,US Dollar,49.7561,49.8558
03/12/2024,US Dollar,49.6853,49.7850
02/12/2024,US Dollar,49.6619,49.7617
01/12/2024,US Dollar,49.5380,49.6377
28/11/2024,US Dollar,49.5458,49.6458
27/11/2024,US Dollar,49.6183,49.7181
26/11/2024,US Dollar,49.5449,49.6446
25/11/2024,US Dollar,49.5629,49.6626
24/11/2024,US Dollar,49.6111,49.7111
21/11/2024,US Dollar,49.6247,49.7247
20/11/2024,US Dollar,49.6878,49.7875
19/11/2024,US Dollar,49.4822,49.5819
18/11/2024,US Dollar,49.3806,49.4803
17/11/2024,US Dollar,49.3239,49.4236
14/11/2024,US Dollar,49.3244,49.4242
13/11/2024,US Dollar,49.2625,49.3622
12/11/2024,US Dollar,49.1664,49.2661
11/11/2024,US Dollar,49.1617,49.2614
10/11/2024,US Dollar,49.1931,49.2928
07/11/2024,US Dollar,49.2486,49.3483
06/11/2024,US Dollar,49.1817,49.2814
05/11/2024,US Dollar,49.0908,49.1906
04/11/2024,US Dollar,49.0375,49.1372
03/11/2024,US Dollar,48.9531,49.0525
31/10/2024,US Dollar,48.9023,49.0020
30/10/2024,US Dollar,48.7160,48.8157
29/10/2024,US Dollar,48.6575,48.7569
28/10/2024,US Dollar,48.6426,48.7423
27/10/2024,US Dollar,48.6897,48.7897
24/10/2024,US Dollar,48.7426,48.8411
23/10/2024,US Dollar,48.6849,48.7846
22/10/2024,US Dollar,48.6383,48.7380
21/10/2024,US Dollar,48.6074,48.7071
20/10/2024,US Dollar,48.5575,48.6572
17/10/2024,US Dollar,48.5878,48.6878
16/10/2024,US Dollar,48.5619,48.6619
15/10/2024,US Dollar,48.4954,48.5954
14/10/2024,US Dollar,48.5572,48.6572
13/10/2024,US Dollar,48.5160,48.6160
10/10/2024,US Dollar,48.5244,48.6244
09/10/2024,US Dollar,48.4563,48.5563
08/10/2024,US Dollar,48.5278,48.6278
07/10/2024,US Dollar,48.3731,48.4728
03/10/2024,US Dollar,48.2906,48.3906
02/10/2024,US Dollar,48.3200,48.4200
01/10/2024,US Dollar,48.1939,48.2939
30/09/2024,US Dollar,48.2469,48.3469
29/09/2024,US Dollar,48.3650,48.4644
26/09/2024,US Dollar,48.3056,48.4056
25/09/2024,US Dollar,48.5044,48.6044
24/09/2024,US Dollar,48.6403,48.7400
23/09/2024,US Dollar,48.6214,48.7211
22/09/2024,US Dollar,48.5208,48.6208
19/09/2024,US Dollar,48.4681,48.5661
18/09/2024,US Dollar,48.5036,48.6036
17/09/2024,US Dollar,48.3669,48.4667
16/09/2024,US Dollar,48.3772,48.4772
12/09/2024,US Dollar,48.3847,48.4847
11/09/2024,US Dollar,48.3267,48.4267
10/09/2024,US Dollar,48.3039,48.4039
09/09/2024,US Dollar,48.3086,48.4086
08/09/2024,US Dollar,48.3475,48.4475
05/09/2024,US Dollar,48.3892,48.4892
04/09/2024,US Dollar,48.4378,48.5378
03/09/2024,US Dollar,48.4472,48.5472
02/09/2024,US Dollar,48.4833,48.5833
01/09/2024,US Dollar,48.5178,48.6172
29/08/2024,US Dollar,48.5719,48.6692
28/08/2024,US Dollar,48.6036,48.7036
27/08/2024,US Dollar,48.6506,48.7506
26/08/2024,US Dollar,48.6908,48.7881
25/08/2024,US Dollar,48.7394,48.8394
22/08/2024,US Dollar,48.7403,48.8403
21/08/2024,US Dollar,48.7461,48.8461
20/08/2024,US Dollar,48.8154,48.9154
19/08/2024,US Dollar,48.7329,48.8329
18/08/2024,US Dollar,48.7603,48.8603
15/08/2024,US Dollar,48.8543,48.9543
14/08/2024,US Dollar,49.0523,49.1523
13/08/2024,US Dollar,49.3126,49.4126
12/08/2024,US Dollar,49.2566,49.3566
11/08/2024,US Dollar,49.1843,49.2843
08/08/2024,US Dollar,49.2320,49.3309
07/08/2024,US Dollar,49.1763,49.2763
06/08/2024,US Dollar,49.1623,49.2623
05/08/2024,US Dollar,49.2034,49.3034
04/08/2024,US Dollar,48.7317,48.8317
01/08/2024,US Dollar,48.6363,48.7363
31/07/2024,US Dollar,48.5240,48.6240
30/07/2024,US Dollar,48.3597,48.4597
29/07/2024,US Dollar,48.2766,48.3766
28/07/2024,US Dollar,48.2880,48.3880
24/07/2024,US Dollar,48.2989,48.3989
23/07/2024,US Dollar,48.3146,48.4146
22/07/2024,US Dollar,48.3846,48.4846
21/07/2024,US Dollar,48.3291,48.4291
18/07/2024,US Dollar,48.2006,48.3006
17/07/2024,US Dollar,48.1706,48.2706
16/07/2024,US Dollar,47.9869,48.0869
15/07/2024,US Dollar,47.9151,48.0151
14/07/2024,US Dollar,47.8983,47.9983
10/07/2024,US Dollar,47.9597,48.0597
09/07/2024,US Dollar,48.0340,48.1340
08/07/2024,US Dollar,47.8809,47.9809
07/07/2024,US Dollar,47.9054,48.0054
04/07/2024,US Dollar,47.9617,48.0617
03/07/2024,US Dollar,48.0963,48.1963
02/07/2024,US Dollar,48.1211,48.2211
01/07/2024,US Dollar,48.2200,48.3200
27/06/2024,US Dollar,47.9820,48.0820
26/06/2024,US Dollar,47.9789,48.0789
25/06/2024,US Dollar,48.3317,48.4311
24/06/2024,US Dollar,48.2674,48.3674
23/06/2024,US Dollar,48.0954,48.1954
13/06/2024,US Dollar,47.6591,47.7591
12/06/2024,US Dollar,47.6469,47.7469
11/06/2024,US Dollar,47.5054,47.6054
10/06/2024,US Dollar,47.6631,47.7631
09/06/2024,US Dollar,47.5420,47.6420
06/06/2024,US Dollar,47.4643,47.5643
05/06/2024,US Dollar,47.5749,47.6749
04/06/2024,US Dollar,47.3806,47.4806
03/06/2024,US Dollar,47.0869,47.1869
02/06/2024,US Dollar,47.2774,47.3774
30/05/2024,US Dollar,47.2271,47.3271
29/05/2024,US Dollar,47.2671,47.3671
28/05/2024,US Dollar,47.4631,47.5613
27/05/2024,US Dollar,47.1237,47.2237
26/05/2024,US Dollar,46.8980,46.9980
23/05/2024,US Dollar,47.0691,47.1680
22/05/2024,US Dollar,46.7563,46.8563
21/05/2024,US Dollar,46.5963,46.6963
20/05/2024,US Dollar,46.5800,46.6774
19/05/2024,US Dollar,46.8023,46.9011
16/05/2024,US Dollar,46.8523,46.9494
15/05/2024,US Dollar,46.8003,46.8989
14/05/2024,US Dollar,46.8169,46.9154
13/05/2024,US Dollar,47.0040,47.1026
12/05/2024,US Dollar,47.2280,47.3280
09/05/2024,US Dollar,47.2889,47.3886
08/05/2024,US Dollar,47.5014,47.6014
07/05/2024,US Dollar,47.6623,47.7617
02/05/2024,US Dollar,47.9014,48.0014
01/05/2024,US Dollar,47.8186,47.9186
30/04/2024,US Dollar,47.7997,47.8997
29/04/2024,US Dollar,47.8560,47.9560
28/04/2024,US Dollar,47.6934,47.7923
24/04/2024,US Dollar,47.8463,47.9463
23/04/2024,US Dollar,48.0091,48.1066
22/04/2024,US Dollar,48.1037,48.2037
21/04/2024,US Dollar,48.3337,48.4334
18/04/2024,US Dollar,48.2834,48.3834
17/04/2024,US Dollar,48.4577,48.5577
16/04/2024,US Dollar,48.4943,48.5943
15/04/2024,US Dollar,48.3040,48.4040
08/04/2024,US Dollar,47.5329,47.6329
07/04/2024,US Dollar,47.5226,47.6226
04/04/2024,US Dollar,47.3269,47.4263
03/04/2024,US Dollar,47.3474,47.4474
02/04/2024,US Dollar,47.1126,47.2126
01/04/2024,US Dollar,47.1371,47.2371
31/03/2024,US Dollar,47.1600,47.2600
28/03/2024,US Dollar,47.3471,47.4471
27/03/2024,US Dollar,47.2286,47.3286
26/03/2024,US Dollar,47.7283,47.8283
25/03/2024,US Dollar,47.3503,47.4503
24/03/2024,US Dollar,46.5080,46.6063
21/03/2024,US Dollar,46.6231,46.7231
20/03/2024,US Dollar,46.9023,47.0037
19/03/2024,US Dollar,47.0186,47.1186
18/03/2024,US Dollar,47.1083,47.2083
17/03/2024,US Dollar,47.2077,47.3077
14/03/2024,US Dollar,47.7783,47.8769
13/03/2024,US Dollar,48.3640,48.4640
12/03/2024,US Dollar,48.7306,48.8303
11/03/2024,US Dollar,48.9806,49.0791
10/03/2024,US Dollar,49.1086,49.2071
07/03/2024,US Dollar,49.3414,49.4414
06/03/2024,US Dollar,49.4743,49.5743
05/03/2024,US Dollar,30.8414,30.9386
04/03/2024,US Dollar,30.8414,30.9386
03/03/2024,US Dollar,30.8414,30.9386
29/02/2024,US Dollar,30.8414,30.9386
28/02/2024,US Dollar,30.8414,30.9386
27/02/2024,US Dollar,30.8414,30.9386
26/02/2024,US Dollar,30.8414,30.9386
25/02/2024,US Dollar,30.8414,30.9386
22/02/2024,US Dollar,30.8414,30.9386
21/02/2024,US Dollar,30.8414,30.9386
20/02/2024,US Dollar,30.8414,30.9386
19/02/2024,US Dollar,30.8414,30.9386
18/02/2024,US Dollar,30.8414,30.9386
15/02/2024,US Dollar,30.8414,30.9386
14/02/2024,US Dollar,30.8414,30.9386
13/02/2024,US Dollar,30.8414,30.9386
12/02/2024,US Dollar,30.8414,30.9386
11/02/2024,US Dollar,30.8414,30.9386
08/02/2024,US Dollar,30.8414,30.9386
07/02/2024,US Dollar,30.8414,30.9386
06/02/2024,US Dollar,30.8414,30.9386
05/02/2024,US Dollar,30.8414,30.9386
04/02/2024,US Dollar,30.8414,30.9386
01/02/2024,US Dollar,30.8414,30.9386
31/01/2024,US Dollar,30.8414,30.9386
30/01/2024,US Dollar,30.8414,30.9386
29/01/2024,US Dollar,30.8414,30.9386
28/01/2024,US Dollar,30.8414,30.9386
24/01/2024,US Dollar,30.8414,30.9386
23/01/2024,US Dollar,30.8414,30.9386
22/01/2024,US Dollar,30.8414,30.9386
21/01/2024,US Dollar,30.8414,30.9386
18/01/2024,US Dollar,30.8414,30.9386
17/01/2024,US Dollar,30.8414,30.9386
16/01/2024,US Dollar,30.8414,30.9386
15/01/2024,US Dollar,30.8414,30.9386
14/01/2024,US Dollar,30.8414,30.9386
11/01/2024,US Dollar,30.8414,30.9386
10/01/2024,US Dollar,30.8414,30.9386
09/01/2024,US Dollar,30.8414,30.9386
08/01/2024,US Dollar,30.8414,30.9386
04/01/2024,US Dollar,30.8414,30.9386
03/01/2024,US Dollar,30.8386,30.9357
02/01/2024,US Dollar,30.8386,30.9357
31/12/2023,US Dollar,30.8414,30.9386
28/12/2023,US Dollar,30.8414,30.9386
27/12/2023,US Dollar,30.8414,30.9386
26/12/2023,US Dollar,30.8414,30.9386
25/12/2023,US Dollar,30.8414,30.9386
24/12/2023,US Dollar,30.8386,30.9357
21/12/2023,US Dollar,30.8414,30.9386
20/12/2023,US Dollar,30.8414,30.9386
19/12/2023,US Dollar,30.8386,30.9357
18/12/2023,US Dollar,30.8414,30.9386
17/12/2023,US Dollar,30.8414,30.9386
14/12/2023,US Dollar,30.8414,30.9386
13/12/2023,US Dollar,30.8414,30.9386
12/12/2023,US Dollar,30.8414,30.9386
11/12/2023,US Dollar,30.8414,30.9386
10/12/2023,US Dollar,30.8414,30.9386
07/12/2023,US Dollar,30.8414,30.9386
06/12/2023,US Dollar,30.8414,30.9386
05/12/2023,US Dollar,30.8386,30.9357
04/12/2023,US Dollar,30.8386,30.9357
03/12/2023,US Dollar,30.8414,30.9386
30/11/2023,US Dollar,30.8414,30.9386
29/11/2023,US Dollar,30.8414,30.9386
28/11/2023,US Dollar,30.8414,30.9386
27/11/2023,US Dollar,30.8414,30.9386
26/11/2023,US Dollar,30.8414,30.9386
23/11/2023,US Dollar,30.8414,30.9386
22/11/2023,US Dollar,30.8414,30.9386
21/11/2023,US Dollar,30.8414,30.9386
20/11/2023,US Dollar,30.8414,30.9386
19/11/2023,US Dollar,30.8414,30.9386
16/11/2023,US Dollar,30.8414,30.9386
15/11/2023,US Dollar,30.8414,30.9386
14/11/2023,US Dollar,30.8414,30.9386
13/11/2023,US Dollar,30.8414,30.9386
12/11/2023,US Dollar,30.8414,30.9386
09/11/2023,US Dollar,30.8414,30.9386
08/11/2023,US Dollar,30.8414,30.9386
07/11/2023,US Dollar,30.8414,30.9386
06/11/2023,US Dollar,30.8414,30.9386
05/11/2023,US Dollar,30.8414,30.9386
02/11/2023,US Dollar,30.8414,30.9386
01/11/2023,US Dollar,30.8414,30.9386
31/10/2023,US Dollar,30.8414,30.9386
30/10/2023,US Dollar,30.8414,30.9386
29/10/2023,US Dollar,30.8414,30.9386
26/10/2023,US Dollar,30.8414,30.9386
25/10/2023,US Dollar,30.8414,30.9386
24/10/2023,US Dollar,30.8414,30.9386
23/10/2023,US Dollar,30.8414,30.9386
22/10/2023,US Dollar,30.8414,30.9386
19/10/2023,US Dollar,30.8414,30.9386
18/10/2023,US Dollar,30.8414,30.9386
17/10/2023,US Dollar,30.8414,30.9386
16/10/2023,US Dollar,30.8414,30.9386
15/10/2023,US Dollar,30.8414,30.9386
12/10/2023,US Dollar,30.8414,30.9386
11/10/2023,US Dollar,30.8414,30.9386
10/10/2023,US Dollar,30.8414,30.9386
09/10/2023,US Dollar,30.8414,30.9386
08/10/2023,US Dollar,30.8423,30.9386
04/10/2023,US Dollar,30.8423,30.9386
03/10/2023,US Dollar,30.8423,30.9386
02/10/2023,US Dollar,30.8423,30.9386
01/10/2023,US Dollar,30.8423,30.9386
27/09/2023,US Dollar,30.8423,30.9386
26/09/2023,US Dollar,30.8423,30.9386
25/09/2023,US Dollar,30.8423,30.9386
24/09/2023,US Dollar,30.8423,30.9386
21/09/2023,US Dollar,30.8423,30.9386
20/09/2023,US Dollar,30.8423,30.9386
19/09/2023,US Dollar,30.8423,30.9386
18/09/2023,US Dollar,30.8423,30.9386
17/09/2023,US Dollar,30.8423,30.9386
14/09/2023,US Dollar,30.8423,30.9386
13/09/2023,US Dollar,30.8423,30.9386
12/09/2023,US Dollar,30.8423,30.9386
11/09/2023,US Dollar,30.8423,30.9386
10/09/2023,US Dollar,30.8423,30.9386
07/09/2023,US Dollar,30.8423,30.9386
06/09/2023,US Dollar,30.8423,30.9386
05/09/2023,US Dollar,30.8423,30.9386
04/09/2023,US Dollar,30.8423,30.9386
03/09/2023,US Dollar,30.8423,30.9386
31/08/2023,US Dollar,30.8423,30.9386
30/08/2023,US Dollar,30.8423,30.9386
29/08/2023,US Dollar,30.8423,30.9386
28/08/2023,US Dollar,30.8423,30.9386
27/08/2023,US Dollar,30.8423,30.9386
24/08/2023,US Dollar,30.8423,30.9386
23/08/2023,US Dollar,30.8423,30.9386
22/08/2023,US Dollar,30.8423,30.9386
21/08/2023,US Dollar,30.8423,30.9386
20/08/2023,US Dollar,30.8423,30.9386
17/08/2023,US Dollar,30.8423,30.9386
16/08/2023,US Dollar,30.8423,30.9386
15/08/2023,US Dollar,30.8423,30.9386
14/08/2023,US Dollar,30.8423,30.9386
13/08/2023,US Dollar,30.8423,30.9386
10/08/2023,US Dollar,30.8414,30.9386
09/08/2023,US Dollar,30.8414,30.9386
08/08/2023,US Dollar,30.8414,30.9386
07/08/2023,US Dollar,30.8423,30.9386
06/08/2023,US Dollar,30.8423,30.9386
03/08/2023,US Dollar,30.8423,30.9386
02/08/2023,US Dollar,30.8423,30.9386
01/08/2023,US Dollar,30.8423,30.9386
31/07/2023,US Dollar,30.8423,30.9386
30/07/2023,US Dollar,30.8423,30.9386
27/07/2023,US Dollar,30.8423,30.9386
26/07/2023,US Dollar,30.8423,30.9386
25/07/2023,US Dollar,30.8423,30.9386
24/07/2023,US Dollar,30.8423,30.9386
19/07/2023,US Dollar,30.8423,30.9386
18/07/2023,US Dollar,30.8423,30.9386
17/07/2023,US Dollar,30.8423,30.9386
16/07/2023,US Dollar,30.8423,30.9386
13/07/2023,US Dollar,30.8414,30.9386
12/07/2023,US Dollar,30.8423,30.9386
11/07/2023,US Dollar,30.8423,30.9386
10/07/2023,US Dollar,30.8423,30.9386
09/07/2023,US Dollar,30.8423,30.9386
06/07/2023,US Dollar,30.8423,30.9386
05/07/2023,US Dollar,30.8423,30.9386
04/07/2023,US Dollar,30.8423,30.9386
26/06/2023,US Dollar,30.8423,30.9386
25/06/2023,US Dollar,30.8423,30.9386
22/06/2023,US Dollar,30.8423,30.9386
21/06/2023,US Dollar,30.8423,30.9386
20/06/2023,US Dollar,30.8423,30.9386
19/06/2023,US Dollar,30.8423,30.9386
18/06/2023,US Dollar,30.8423,30.9386
15/06/2023,US Dollar,30.8414,30.9386
14/06/2023,US Dollar,30.8414,30.9386
13/06/2023,US Dollar,30.8423,30.9386
12/06/2023,US Dollar,30.8423,30.9386
11/06/2023,US Dollar,30.8423,30.9386
08/06/2023,US Dollar,30.8423,30.9386
07/06/2023,US Dollar,30.8423,30.9386
06/06/2023,US Dollar,30.8414,30.9386
05/06/2023,US Dollar,30.8451,30.9386
04/06/2023,US Dollar,30.8423,30.9386
01/06/2023,US Dollar,30.8423,30.9386
31/05/2023,US Dollar,30.8423,30.9386
30/05/2023,US Dollar,30.8423,30.9386
29/05/2023,US Dollar,30.8423,30.9386
28/05/2023,US Dollar,30.8386,30.9363
25/05/2023,US Dollar,30.8380,30.9357
24/05/2023,US Dollar,30.8380,30.9357
23/05/2023,US Dollar,30.8380,30.9357
22/05/2023,US Dollar,30.8380,30.9357
21/05/2023,US Dollar,30.8380,30.9357
18/05/2023,US Dollar,30.8380,30.9357
17/05/2023,US Dollar,30.8380,30.9357
16/05/2023,US Dollar,30.8380,30.9357
15/05/2023,US Dollar,30.8380,30.9357
14/05/2023,US Dollar,30.8380,30.9357
11/05/2023,US Dollar,30.8380,30.9357
10/05/2023,US Dollar,30.8380,30.9357
09/05/2023,US Dollar,30.8380,30.9357
08/05/2023,US Dollar,30.8380,30.9357
07/05/2023,US Dollar,30.8380,30.9357
03/05/2023,US Dollar,30.8380,30.9357
02/05/2023,US Dollar,30.8380,30.9357
01/05/2023,US Dollar,30.8380,30.9357
30/04/2023,US Dollar,30.8380,30.9357
27/04/2023,US Dollar,30.8380,30.9357
26/04/2023,US Dollar,30.8380,30.9357
19/04/2023,US Dollar,30.8380,30.9357
18/04/2023,US Dollar,30.8380,30.9357
13/04/2023,US Dollar,30.8380,30.9357
12/04/2023,US Dollar,30.8380,30.9357
11/04/2023,US Dollar,30.8380,30.9357
10/04/2023,US Dollar,30.8380,30.9357
09/04/2023,US Dollar,30.8380,30.9357
06/04/2023,US Dollar,30.8380,30.9357
05/04/2023,US Dollar,30.8380,30.9357
04/04/2023,US Dollar,30.8380,30.9357
03/04/2023,US Dollar,30.8380,30.9357
02/04/2023,US Dollar,30.8380,30.9357
30/03/2023,US Dollar,30.8380,30.9357
29/03/2023,US Dollar,30.8380,30.9357
28/03/2023,US Dollar,30.8380,30.9357
27/03/2023,US Dollar,30.8380,30.9357
26/03/2023,US Dollar,30.8366,30.9357
23/03/2023,US Dollar,30.8380,30.9357
22/03/2023,US Dollar,30.8380,30.9357
21/03/2023,US Dollar,30.8380,30.9357
20/03/2023,US Dollar,30.8380,30.9357
19/03/2023,US Dollar,30.8421,30.9382
16/03/2023,US Dollar,30.8394,30.9357
15/03/2023,US Dollar,30.8394,30.9357
14/03/2023,US Dollar,30.8380,30.9357
13/03/2023,US Dollar,30.8380,30.9357
12/03/2023,US Dollar,30.8380,30.9357
09/03/2023,US Dollar,30.8380,30.9357
08/03/2023,US Dollar,30.8180,30.9157
07/03/2023,US Dollar,30.7680,30.8657
06/03/2023,US Dollar,30.7206,30.8157
05/03/2023,US Dollar,30.6580,30.7549
02/03/2023,US Dollar,30.6580,30.7549
01/03/2023,US Dollar,30.5680,30.6649
28/02/2023,US Dollar,30.5680,30.6649
27/02/2023,US Dollar,30.5680,30.6649
26/02/2023,US Dollar,30.5680,30.6649
23/02/2023,US Dollar,30.5680,30.6649
22/02/2023,US Dollar,30.5680,30.6649
21/02/2023,US Dollar,30.5369,30.6337
20/02/2023,US Dollar,30.5177,30.6146
19/02/2023,US Dollar,30.5080,30.6034
16/02/2023,US Dollar,30.5080,30.6034
15/02/2023,US Dollar,30.5080,30.6034
14/02/2023,US Dollar,30.5080,30.6006
13/02/2023,US Dollar,30.4874,30.5829
12/02/2023,US Dollar,30.4680,30.5634
09/02/2023,US Dollar,30.4380,30.5334
08/02/2023,US Dollar,30.3074,30.4029
07/02/2023,US Dollar,30.2374,30.3329
06/02/2023,US Dollar,30.2374,30.3329
05/02/2023,US Dollar,30.2174,30.3129
02/02/2023,US Dollar,30.2174,30.3129
01/02/2023,US Dollar,30.1374,30.2329
31/01/2023,US Dollar,30.1163,30.2111
30/01/2023,US Dollar,29.9694,30.0646
29/01/2023,US Dollar,29.8283,29.9229
25/01/2023,US Dollar,29.8286,29.9233
24/01/2023,US Dollar,29.8244,29.9206
23/01/2023,US Dollar,29.8042,29.9006
22/01/2023,US Dollar,29.7739,29.8711
19/01/2023,US Dollar,29.7733,29.8703
18/01/2023,US Dollar,29.5806,29.6778
17/01/2023,US Dollar,29.4967,29.5953
16/01/2023,US Dollar,29.5686,29.6603
15/01/2023,US Dollar,29.5395,29.6295
12/01/2023,US Dollar,29.5264,29.6194
11/01/2023,US Dollar,29.6536,29.7431
10/01/2023,US Dollar,27.5917,27.6767
09/01/2023,US Dollar,27.5319,27.6181
05/01/2023,US Dollar,27.0767,27.1667
04/01/2023,US Dollar,26.3894,26.4778
03/01/2023,US Dollar,24.7083,24.7850
02/01/2023,US Dollar,24.6889,24.7656
29/12/2022,US Dollar,24.6894,24.7650
28/12/2022,US Dollar,24.6889,24.7656
27/12/2022,US Dollar,24.6700,24.7456
26/12/2022,US Dollar,24.6700,24.7456
25/12/2022,US Dollar,24.6896,24.7441
22/12/2022,US Dollar,24.6700,24.7456
21/12/2022,US Dollar,24.6686,24.7453
20/12/2022,US Dollar,24.6686,24.7453
19/12/2022,US Dollar,24.6986,24.7447
18/12/2022,US Dollar,24.6383,24.7150
15/12/2022,US Dollar,24.6397,24.7153
14/12/2022,US Dollar,24.6386,24.7147
13/12/2022,US Dollar,24.5997,24.6750
12/12/2022,US Dollar,24.5347,24.6089
11/12/2022,US Dollar,24.5692,24.6442
08/12/2022,US Dollar,24.5666,24.6440
07/12/2022,US Dollar,24.5672,24.6425
06/12/2022,US Dollar,24.5650,24.6408
05/12/2022,US Dollar,24.5347,24.6089
04/12/2022,US Dollar,24.5339,24.6089
01/12/2022,US Dollar,24.5350,24.6081
